bird_x_norm,bird_y_norm,bird_vel_norm,dist_to_pipe_x_norm,pipe_top_y_norm,pipe_bottom_y_norm,pipe_gap_center_y_norm,action
0.0625,0.4878571428571429,-0.125,0.05125,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.48642857142857143,-0.08333333333333333,0.0475,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.4857142857142857,-0.041666666666666664,0.04375,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.4857142857142857,0.0,0.04,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.48642857142857143,0.041666666666666664,0.03625,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.4878571428571429,0.08333333333333333,0.0325,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.49,0.125,0.02875,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.4928571428571429,0.16666666666666666,0.025,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.49642857142857144,0.20833333333333334,0.02125,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5007142857142857,0.25,0.0175,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5057142857142857,0.2916666666666667,0.01375,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5114285714285715,0.3333333333333333,0.01,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5178571428571429,0.375,0.00625,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5071428571428571,-0.625,0.0025,0.4114285714285714,0.5542857142857143,0.4828571428571429,1
0.0625,0.49714285714285716,-0.5833333333333334,-0.00125,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.4878571428571429,-0.5416666666666666,-0.005,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.47928571428571426,-0.5,-0.00875,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.4714285714285714,-0.4583333333333333,-0.0125,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.4642857142857143,-0.4166666666666667,-0.01625,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.45785714285714285,-0.375,-0.02,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.4521428571428571,-0.3333333333333333,-0.02375,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.4471428571428571,-0.2916666666666667,-0.0275,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.44285714285714284,-0.25,-0.03125,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.4392857142857143,-0.20833333333333334,-0.035,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.43642857142857144,-0.16666666666666666,-0.03875,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.4342857142857143,-0.125,-0.0425,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.4328571428571429,-0.08333333333333333,-0.04625,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.43214285714285716,-0.041666666666666664,-0.05,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.43214285714285716,0.0,-0.05375,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.4328571428571429,0.041666666666666664,-0.0575,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.4342857142857143,0.08333333333333333,-0.06125,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.43642857142857144,0.125,-0.065,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.4392857142857143,0.16666666666666666,0.18125,0.25,0.39285714285714285,0.32142857142857145,0
0.0625,0.44285714285714284,0.20833333333333334,0.1775,0.25,0.39285714285714285,0.32142857142857145,0
0.0625,0.43214285714285716,-0.625,0.17375,0.25,0.39285714285714285,0.32142857142857145,1
0.0625,0.42214285714285715,-0.5833333333333334,0.17,0.25,0.39285714285714285,0.32142857142857145,0
0.0625,0.41285714285714287,-0.5416666666666666,0.16625,0.25,0.39285714285714285,0.32142857142857145,0
0.0625,0.4042857142857143,-0.5,0.1625,0.25,0.39285714285714285,0.32142857142857145,0
0.0625,0.3964285714285714,-0.4583333333333333,0.15875,0.25,0.39285714285714285,0.32142857142857145,0
0.0625,0.3892857142857143,-0.4166666666666667,0.155,0.25,0.39285714285714285,0.32142857142857145,0
0.0625,0.38285714285714284,-0.375,0.15125,0.25,0.39285714285714285,0.32142857142857145,0
0.0625,0.37714285714285717,-0.3333333333333333,0.1475,0.25,0.39285714285714285,0.32142857142857145,0
0.0625,0.37214285714285716,-0.2916666666666667,0.14375,0.25,0.39285714285714285,0.32142857142857145,0
0.0625,0.3678571428571429,-0.25,0.14,0.25,0.39285714285714285,0.32142857142857145,0
0.0625,0.36428571428571427,-0.20833333333333334,0.13625,0.25,0.39285714285714285,0.32142857142857145,0
0.0625,0.36142857142857143,-0.16666666666666666,0.1325,0.25,0.39285714285714285,0.32142857142857145,0
0.0625,0.35928571428571426,-0.125,0.12875,0.25,0.39285714285714285,0.32142857142857145,0
0.0625,0.3578571428571429,-0.08333333333333333,0.125,0.25,0.39285714285714285,0.32142857142857145,0
0.0625,0.35714285714285715,-0.041666666666666664,0.12125,0.25,0.39285714285714285,0.32142857142857145,0
0.0625,0.35714285714285715,0.0,0.1175,0.25,0.39285714285714285,0.32142857142857145,0
